frame,game_cnt,time,v,ey,ephi,s,reward,reward_component0,reward_component1,reward_component2
7884,234,607.76,8.109090909090915,0.6659371148476569,0.22946278197554282,6.468711097034316,-0.04764773189514093,-0.04076384843587465,-0.006883883459266284,0
7896,234,607.83,9.490909090909097,1.2497910109825334,0.18098361228896653,13.087892729268077,-0.08494537309014182,-0.07943556183570255,-0.005509811254439265,0
7908,234,607.9,9.636363636363644,1.8152060455969674,0.18453056470198925,13.087892729268077,-0.12220355769733811,-0.1167478564826213,-0.005455701214716804,0
7920,234,607.98,10.509090909090917,2.531565005914415,0.25383498162402374,19.793163628785187,-0.17010198174076424,-0.16240740708845253,-0.007694574652311714,0
7932,234,608.06,10.981818181818191,3.275775511782248,0.18627892535869517,19.793163628785187,-0.21826805239376879,-0.21252142119641154,-0.005746631197357255,0
7944,234,608.14,11.309090909090918,3.8716596534317667,0.11526074920056129,26.506601527294173,-0.25682475598000526,-0.25297254737400304,-0.0038522086060022343,0
7956,234,608.21,10.036363636363644,4.037238014876021,-0.012730294389463381,26.506601527294173,-0.2664005519054271,-0.2665432535210941,0.00014270161566700245,0
7968,234,608.29,8.618181818181824,3.927814514263755,-0.05292013760400094,33.14845083909436,-0.2584969726096358,-0.260003628848887,0.0015066562392512005,0
7980,234,608.36,7.672727272727278,3.6980235021792094,-0.13019096894613558,33.14845083909436,-0.24192526729338565,-0.24583099636176972,0.0039057290683840672,0
7992,234,608.44,8.436363636363643,3.341144050547506,-0.16550161072240765,39.64855094951011,19.781950845903197,-0.2228517054784446,0.004802551381641775,20
8004,234,608.53,9.054545454545462,2.8182001383918953,-0.21145284177640056,39.64855094951011,-0.18296198410230538,-0.1893055693555974,0.006343585253292016,0
8016,234,608.6,10.909090909090917,1.942265062584983,-0.28959256324338556,39.64855094951011,-0.124984503363308,-0.13367228026060957,0.008687776897301566,0
8028,234,608.69,10.945454545454554,0.9068930529651147,-0.3186579893772481,45.95946569246512,-0.0562903650605681,-0.06585010474188555,0.009559739681317443,0
8040,234,608.76,12.072727272727283,-0.4552875184709001,-0.3105418917317069,52.07307743731758,20.033108491767216,0.023321565081693613,0.009786926685522413,20
8052,234,608.84,14.472727272727285,-1.5879742396513903,-0.2842674386582682,52.07307743731758,0.10638993216347055,0.09740165500229118,0.008988277161179363,0
8064,234,608.92,16.290909090909103,-2.6128311759999865,-0.1677104145293553,58.04163856337389,0.17271812589388832,0.16761155335359093,0.0051065725402973956,0
8076,234,608.99,16.61818181818183,-4.255850810367526,-0.3387985903750188,63.99193678917003,0.2813656456354701,0.27127671881004417,0.01008892682542596,0
8088,235,609.12,0.07272727272727274,0.0,-2.88198776558868,0.0,0.0864596329676604,-0.0,0.0864596329676604,0
8100,235,609.2,0.9818181818181819,-0.18034817292410704,-0.026541425165451216,7.703378705833963e-14,0.011146903510411442,0.010175174348901358,0.0009717291615100842,0
8112,235,609.28,1.1636363636363636,-0.4604500914080647,0.011519309967881863,7.703378705833963e-14,0.02825297970407426,0.02859855900311072,-0.0003455792990364559,0
8124,235,609.35,2.50909090909091,-1.0189049493382978,-0.03182384411509753,7.703378705833963e-14,0.0637197036149098,0.06302423820094362,0.0006954654139661897,0
8136,235,609.43,3.6363636363636385,-2.003421962820393,-0.08044009252131223,7.703378705833963e-14,0.1283748306559251,0.12596162788028573,0.002413202775639367,0
8148,235,609.51,3.6727272727272746,-3.197378702340944,-0.0719212790529693,7.703378705833963e-14,0.20672253485060366,0.20456489647901457,0.002157638371589079,0
8160,235,609.58,3.490909090909093,0.09258636772159479,0.013099191684209366,6.468711097034316,-0.006287778711884037,-0.006065690880179765,-0.00022208783170427182,0
8172,235,609.65,3.745454545454548,0.13451595035624447,0.07284542390645798,6.468711097034316,-0.010463354467495599,-0.008448551038510747,-0.0020148034289848528,0
8184,235,609.72,4.8000000000000025,0.3078241547493458,0.18554014255238815,6.468711097034316,-0.02435955280843126,-0.018793348531859617,-0.005566204276571644,0
8196,235,609.79,5.4181818181818215,0.6089540608390903,0.17158393528865457,6.468711097034316,-0.04372120611726304,-0.0385736880586034,-0.005147518058659636,0
8208,235,609.87,6.145454545454549,0.9838859386720726,0.21890542770565258,13.087892729268068,-0.06922275449989994,-0.06257248961940064,-0.0066502648804993075,0
8220,235,609.94,5.890909090909094,1.4051692702947385,0.2383263813464036,13.087892729268068,-0.09731799438956727,-0.09033472722605955,-0.006983267163507727,0
8232,235,610.01,5.309090909090912,1.9527743425511486,0.3940063484634959,13.087892729268068,-0.13680615509893415,-0.12532083865870433,-0.011485316440229827,0
8244,235,610.08,5.018181818181821,2.6395225816629306,0.4808549142087992,13.087892729268068,-0.18451633443641124,-0.170174765989143,-0.014341568447268256,0
8256,235,610.15,6.109090909090913,3.46412924467365,0.5032120974722178,19.793163628785187,-0.23866728165743079,-0.22357091873326426,-0.015096362924166535,0
8268,235,610.23,7.200000000000005,4.487958968916247,0.49223021860518346,19.793163628785187,-0.30503511569864367,-0.29018603113173663,-0.01484908456690706,0
8280,235,610.31,7.309090909090914,5.568513757378735,0.474170179126427,19.793163628785187,-0.3758733066367058,-0.361648201262913,-0.01422510537379281,0
8292,236,610.44,0.18181818181818185,-0.00969696292823977,-0.07351248277931743,7.703378705833963e-14,0.002589374111097966,0.0003839996277184432,0.002205374483379523,0
8304,236,610.53,0.6909090909090909,-0.1609646097816883,-0.09708149792096554,7.703378705833963e-14,0.012232097671957569,0.009407670307814793,0.0028244273641427763,0
8316,236,610.61,0.5454545454545453,-0.34519152806676057,-0.11175865797953488,7.703378705833963e-14,0.025175465566211336,0.02182270582682529,0.003352759739386046,0
8328,236,610.68,0.6909090909090909,-0.5352497966126211,-0.10000286292231086,7.703378705833963e-14,0.037110572534505434,0.03411048664683611,0.0030000858876693256,0
8340,236,610.76,1.0181818181818183,-0.8242025387825629,-0.1204305727402577,7.703378705833963e-14,0.055955320422006086,0.05260555010203846,0.003349770319967624,0
8352,236,610.83,1.8909090909090918,-1.2862420646291526,-0.1555074680680848,7.703378705833963e-14,0.08647029184068394,0.08163123238141556,0.004839059459268382,0
8364,236,610.9,2.0363636363636375,-1.9416110713281995,-0.10058292715765615,7.703378705833963e-14,0.12777640427132753,0.12449875405231821,0.003277650219009307,0
8376,236,610.98,1.6727272727272733,-2.511925753542427,-0.025206043026143377,7.703378705833963e-14,0.1639334417686551,0.1629158713746319,0.0010175703940231884,0
8388,236,611.06,1.9272727272727281,-3.1000712158392765,0.01829559909928946,7.703378705833963e-14,0.20062001050210201,0.2011688784750807,-0.0005488679729786838,0
8400,236,611.14,0.763636363636364,0.008685879728411278,0.09461330912682797,6.468711097034325,-0.0033561902712862302,-0.0004299129683051352,-0.002926277302981095,0
8412,236,611.23,0.32727272727272777,0.02160426247797749,0.024064537705865696,6.468711097034325,-0.002389591631692822,-0.001402727078476633,-0.000986864553216189,0
8424,236,611.3,0.1090909090909091,0.020906257965464775,-0.03794918983483031,6.468711097034325,1.5453922130454368e-05,-0.0013887969497993807,0.001404250871929835,0
8436,236,611.38,0.3272727272727273,0.023105478655975835,0.08899623961073866,6.468711097034325,-0.004143654587254545,-0.0014737673989323862,-0.0026698871883221596,0
8448,236,611.45,2.0727272727272736,0.054267170570733735,0.112296052356474,6.468711097034325,-0.006500277787461184,-0.0032182756319753163,-0.003282002155485868,0
8460,236,611.54,3.345454545454548,0.18460082325810626,0.1497652290434206,6.468711097034325,-0.015886540814724404,-0.01130797920689216,-0.004578561607832241,0
8472,236,611.61,5.309090909090913,0.35767188050402926,0.11021980369661799,6.468711097034325,-0.026052934532431113,-0.02257830171393761,-0.0034746328184935035,0
8484,236,611.69,8.654545454545461,0.6378827196854083,0.0921700842315829,6.468711097034325,-0.043718422485490495,-0.04054708779827967,-0.0031713346872108295,0
8496,236,611.78,11.381818181818192,0.63679732139073,-0.10256533742266516,13.087892729268086,-0.04112287017834455,-0.043725470154146615,0.00260259997580206,0
8508,236,611.85,14.254545454545466,0.0191126553170553,-0.2020403875667367,13.087892729268086,-0.00022664099523966343,-0.006057508000447102,0.005830867005207439,0
8520,236,611.92,15.163636363636376,-0.9198505421859126,-0.21347210904486147,19.793163628785198,0.06160782568229812,0.055240955987870974,0.006366869694427146,0
8532,236,611.99,15.054545454545467,-1.8262505025480082,-0.13997050695309987,26.506601527294173,0.1210638328410546,0.11663642824751205,0.004427404593542548,0
8544,236,612.06,14.800000000000013,-2.544967227425572,-0.18767854040441545,26.506601527294173,0.1687046958235141,0.16330317871277242,0.005401517110741692,0
8556,236,612.13,15.236363636363649,-3.5182897270913336,-0.24008846129316108,33.148450839094366,0.2330533644868565,0.2259267189674349,0.00712664551942161,0
8568,236,612.2,16.14545454545456,-4.836470148320255,-0.28294098151395186,39.64855094951011,0.31975526702039364,0.31134234880718015,0.008412918213213496,0
8580,237,612.33,0.14545454545454548,-0.001939393939312821,-0.06760212410149702,7.102164244979957e-14,20.086370946460615,-0.0,0.08637094646061572,20
8592,237,612.4,0.8363636363636364,-0.13769313087350457,-0.035240995638445405,7.102164244979957e-14,0.009041022137218227,0.007807818399277918,0.0012332037379403093,0
8604,237,612.47,1.3090909090909093,-0.5303050298034195,0.008554353470561882,7.102164244979957e-14,0.032614976292260525,0.03269674327281937,-8.176698055884834e-05,0
8616,237,612.54,1.5636363636363642,-0.9626634483548476,0.011470890799336608,7.102164244979957e-14,0.060416963838896304,0.060848311753911685,-0.0004313479150153831,0
8628,237,612.62,2.8727272727272744,-1.6636083658356877,-0.0405354552494388,7.102164244979957e-14,0.10608850623591137,0.1048724425784282,0.001216063657483164,0
8640,237,612.69,3.2363636363636386,-2.6559571781713323,-0.07483092363960298,7.102164244979957e-14,0.171762493428347,0.1696032035204767,0.0021592899078703184,0
8652,237,612.76,3.7454545454545483,0.1447464902307588,0.027291045403919245,6.468711097034309,-0.010192119477154149,-0.009373388115036572,-0.0008187313621175773,0
8664,237,612.83,3.636363636363639,0.16866591361637148,0.013080371912953304,6.468711097034309,-0.01137356483689108,-0.011066429167045443,-0.00030713566984563734,0
8676,237,612.9,3.7818181818181844,0.1753742030581328,-0.003961093373643809,6.468711097034309,-0.0114822295691761,-0.011601062370385414,0.00011883280120931427,0
8688,237,612.97,3.7090909090909117,0.2533876146234294,0.1288140323746596,6.468711097034309,-0.01961579218089506,-0.015921799399256774,-0.003693992781638284,0
8700,237,613.05,4.072727272727276,0.45941689354595594,0.20254625182875152,6.468711097034309,-0.03490361876548315,-0.02891214743720495,-0.005991471328278206,0
8712,237,613.12,4.581818181818186,0.745613883833498,0.21385787272720647,13.08789272926807,19.946058016335922,-0.04752624748226209,-0.006415736181816194,20
8724,237,613.19,5.418181818181822,1.0972698786694066,0.2503977220250091,13.08789272926807,-0.07761640045721009,-0.07010446879645982,-0.0075119316607502725,0
8736,237,613.26,7.200000000000006,1.620898341238179,0.3141038212520786,13.08789272926807,-0.11188217369042132,-0.10328803697105171,-0.008594136719369611,0
8748,237,613.33,8.36363636363637,2.4002452074219165,0.3167546557159966,13.08789272926807,-0.16329044318410096,-0.153869018262662,-0.009421424921438977,0
8760,237,613.41,8.654545454545461,3.237418433029655,0.3194509267434871,19.793163628785187,-0.2184476004012398,-0.20894507963861794,-0.009502520762621857,0
8772,237,613.49,8.836363636363645,4.160270309315382,0.34752459153281423,19.793163628785187,-0.279707011311218,-0.26928127356523357,-0.010425737745984426,0
8784,237,613.57,9.018181818181827,5.127969944803166,0.3663834546537399,26.506601527294173,-0.3437562090892822,-0.33284544698922275,-0.010910762100059496,0
8796,237,613.64,10.618181818181826,6.2044238412817,0.3502866579746913,26.506601527294173,-0.413641707972202,-0.4032126334365523,-0.010429074535649736,0
8808,238,613.77,0.36363636363636376,-0.07271870422649253,-0.026343354512094574,7.102164244979957e-14,0.004949849990287966,0.0041595493549251294,0.0007903006353628372,0
8820,238,613.84,0.5090909090909094,-0.204588798011314,-0.014575858247289908,7.102164244979957e-14,0.013284656965054771,0.012670917170941636,0.000613739794113135,0
8832,238,613.91,0.7272727272727277,-0.3858679972668351,0.017738370374194012,7.102164244979957e-14,0.023807805032988974,0.024251938570728604,-0.0004441335377396305,0
8844,238,613.99,1.2000000000000008,0.6707958680770965,0.04406645071387416,7.102164244979957e-14,0.04114315102163524,0.04228993547574877,-0.0011467844541135275,0
8856,238,614.06,1.381818181818183,1.0949923512020021,0.07032372132110654,7.102164244979957e-14,-0.0719497257184129,-0.06984001407877971,-0.002109711639633196,0
8868,238,614.14,0.8727272727272737,1.5155821368464526,0.04700131954857012,7.102164244979957e-14,-0.09979835273692565,-0.09830057422383154,-0.0014977785130941123,0
8880,238,614.21,0.07272727272727274,1.6474554753566797,0.026330764694520337,7.102164244979957e-14,-0.10969936597411371,-0.10873206137354086,-0.0009673046005728513,0
8892,238,614.32,0.5818181818181819,1.770520307847513,-0.009028062962972427,7.102164244979957e-14,-0.11562443018421356,-0.11589527207310274,0.0002708418888891728,0
8904,238,614.41,0.8727272727272729,1.9917356127225658,-0.09707423917007008,7.102164244979957e-14,-0.1271052216068029,-0.12992960556969751,0.0028243839628946076,0
8916,238,614.52,1.0181818181818185,2.280821990296358,-0.14099582472463013,7.102164244979957e-14,-0.14453204890940477,-0.14876192365114368,0.004229874741738904,0
8928,238,614.63,0.9454545454545457,-2.600796488224224,-0.12929845715216937,7.102164244979957e-14,0.17396754575076273,0.17000081837522707,0.003966727375535673,0
8940,238,614.73,0.2909090909090907,-2.8057598835269655,-0.182213419057077,7.102164244979957e-14,0.18974898478402658,0.1845476161835266,0.005201368600499969,0
8952,238,614.82,0.509090909090909,-2.873424517138796,-0.2058646984928716,7.102164244979957e-14,0.19518091538644933,0.18882851038496873,0.006352405001480585,0
8964,238,618.36,0.5454545454545453,-3.042418585789813,-0.15295302809835576,7.102164244979957e-14,0.20443512320646035,0.19984653236350966,0.004588590842950673,0
8976,238,618.49,0.5818181818181817,0.11586102525362928,-0.06475278506849369,6.468711097034309,40.21709451343305,0.21268175617187482,0.004412757261168592,40
8988,238,618.59,0.7272727272727272,0.11058286288039319,0.00865382421680394,6.468711097034309,-0.007547006919867971,-0.007287392193363853,-0.0002596147265041182,0
9000,238,618.67,0.14545454545454525,0.1145384577808528,0.0733741095814402,6.468711097034309,-0.00965420337385283,-0.0075415249217178175,-0.002112678452135013,0
9012,238,618.75,0.3999999999999998,0.12111268644868335,0.07043202597210163,6.468711097034309,-0.009970624061526647,-0.007945961278226481,-0.002024662783300166,0
9024,238,618.82,0.07272727272727274,0.12901509231261854,0.17075501636952772,6.468711097034309,-0.013105224754862907,-0.008514996092632824,-0.004590228662230084,0
9036,238,618.9,0.29090909090909095,0.13538388825997436,0.16188817191089555,6.468711097034309,-0.013632637109651489,-0.00886443083051038,-0.004768206279141109,0
9048,238,618.97,-0.03636363636363637,0.1493446141449634,0.15303958573105092,6.468711097034309,-0.014516661441310134,-0.009836858254825562,-0.004679803186484572,0
9060,238,619.05,0.8000000000000003,0.16576299880814208,0.13823335290991778,6.468711097034309,-0.014910982783084597,-0.010763982195787064,-0.004147000587297533,0
9072,238,619.12,1.418181818181819,0.2104119203062826,0.11777472534262312,6.468711097034309,-0.01712714190901421,-0.013593900148735514,-0.0035332417602786936,0
9084,238,619.2,1.5636363636363646,0.261963195655657,0.11195195825552373,6.468711097034309,-0.02034068103341499,-0.016982122285749277,-0.0033585587476657117,0
